Geneid	gene_name	log2fc	p.value	fdr	significant
ENSG00000072182	ASIC4	0.6665125372844057	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000077235	GTF3C1	-0.9382990519064324	0.13665523386310388	0.2792792824801614	non-significant
ENSG00000081059	TCF7	-0.908965103427094	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000087157	PGS1	-1.0574813269741112	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000088280	ASAP3	-1.0256844429181857	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000095794	CREM	1.544904514511908	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000101198	NKAIN4	-1.0222225154708902	0.13665822365701766	0.2792792824801614	non-significant
ENSG00000101294	HM13	-0.8895619268033462	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000103226	NOMO3	0.5354417589828876	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000104312	RIPK2	0.900475319984818	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000105664	COMP	0.6453061017262709	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000107185	RGP1	0.783749271783552	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000107593	PKD2L1	0.7014837569144639	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000109118	PHF12	-0.8971116124954602	0.13665523386310388	0.2792792824801614	non-significant
ENSG00000109586	GALNT7	-1.0213299951394033	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000116337	AMPD2	-1.1175323997460567	0.1366601262438341	0.2792792824801614	non-significant
ENSG00000117407	ARTN	0.6796330946185554	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000118160	SLC8A2	0.8268115508873036	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000119042	SATB2	0.951960137545621	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000123999	INHA	-0.8441237560146242	0.13665523386310388	0.2792792824801614	non-significant
ENSG00000127720	METTL25	-1.0656349205178453	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000129480	DTD2	-1.0017178150315527	0.13665903905225427	0.2792792824801614	non-significant
ENSG00000132003	ZSWIM4	-0.7049480077256951	0.13665523386310388	0.2792792824801614	non-significant
ENSG00000132182	NUP210	-0.9202078272252611	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000132437	DDC	1.194312705351416	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000133048	CHI3L1	-0.8994694582465328	0.13665659286255416	0.2792792824801614	non-significant
ENSG00000135111	TBX3	0.3565725136692764	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000135241	PNPLA8	-0.46203261445808835	0.13665523386310388	0.2792792824801614	non-significant
ENSG00000135775	COG2	-1.0511688094051825	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000137267	TUBB2A	0.7458918049459616	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000137845	ADAM10	0.7734021622571574	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000139344	AMDHD1	-0.7770504395482856	0.13665523386310388	0.2792792824801614	non-significant
ENSG00000143839	REN	-1.002140765250054	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000145247	OCIAD2	-0.792277258082299	0.13665659286255416	0.2792792824801614	non-significant
ENSG00000146038	DCDC2	-0.8664992679790408	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000150773	PIH1D2	1.0848696831417652	0.13665822365701766	0.2792792824801614	non-significant
ENSG00000153237	CCDC148	-1.1374588557047942	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000154646	TMPRSS15	-0.9497258944639608	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000160991	ORAI2	-0.9986850621238834	0.1366601262438341	0.2792792824801614	non-significant
ENSG00000161911	TREML1	-0.9800725840833348	0.13665523386310388	0.2792792824801614	non-significant
ENSG00000164023	SGMS2	-0.9885182641177516	0.1366601262438341	0.2792792824801614	non-significant
ENSG00000164742	ADCY1	0.679915585400085	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000165383	LRRC18	-0.8891936578351413	0.13665659286255416	0.2792792824801614	non-significant
ENSG00000167664	TMIGD2	0.7039076956541108	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000168487	BMP1	0.46438658108597086	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000171224	C10orf35	-0.8529359433555055	0.13665441846166027	0.2792792824801614	non-significant
ENSG00000171574	ZNF584	-0.934275689529796	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000171872	KLF17	-0.44488054427302537	0.13665441846166027	0.2792792824801614	non-significant
ENSG00000172586	CHCHD1	-0.9963004899889726	0.1366601262438341	0.2792792824801614	non-significant
ENSG00000173473	SMARCC1	-0.9706710391357701	0.13665903905225427	0.2792792824801614	non-significant
ENSG00000174600	CMKLR1	1.194554287249145	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000174951	FUT1	0.6108314158408423	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000175387	SMAD2	-0.9826166026742721	0.13665523386310388	0.2792792824801614	non-significant
ENSG00000178764	ZHX2	-1.0582246138949092	0.13665822365701766	0.2792792824801614	non-significant
ENSG00000179195	ZNF664	-0.8653713461740037	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000180424	DEFB123	-0.8847006102401461	0.13665523386310388	0.2792792824801614	non-significant
ENSG00000182359	KBTBD3	-0.7188005248528803	0.1366511568425855	0.2792792824801614	non-significant
ENSG00000183287	CCBE1	-0.946742383088765	0.13665822365701766	0.2792792824801614	non-significant
ENSG00000183621	ZNF438	0.5382539666554095	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000187581	COX8C	-1.0109557665673936	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000188817	SNTN	1.2076320737722157	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000189051	RNF222	-0.6042107073059069	0.13665523386310388	0.2792792824801614	non-significant
ENSG00000189129	PLAC9	0.7287717464475003	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000197599	CCDC154	0.9415192411854654	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000204160	ZDHHC18	0.5175326605944985	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000204348	DXO	0.7384772366738399	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000205133	TRIQK	0.8663608318674166	0.1366601262438341	0.2792792824801614	non-significant
ENSG00000242372	EIF6	-0.7591912429480167	0.13665523386310388	0.2792792824801614	non-significant
ENSG00000250317	SMIM20	0.3269044413885943	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000262660	SLC25A10	0.8845437925662978	0.1366601262438341	0.2792792824801614	non-significant
ENSG00000268714	CTD-2287O16.3	-0.9384903976326898	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000275066	NA	0.6695195666290413	0.13666094163596706	0.2792792824801614	non-significant
ENSG00000008382	MPND	-0.92174486179408	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000037474	NSUN2	1.1257354159689497	0.1391299650192921	0.2830875065614312	non-significant
ENSG00000047346	FAM214A	-0.770570203607369	0.1391299650192921	0.2830875065614312	non-significant
ENSG00000068654	POLR1A	-0.8549161718712607	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000074370	ATP2A3	-0.972328487889215	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000101638	ST8SIA5	-0.6887672493324273	0.1391299650192921	0.2830875065614312	non-significant
ENSG00000103034	NDRG4	-0.6856861940923517	0.1391299650192921	0.2830875065614312	non-significant
ENSG00000107779	BMPR1A	-0.7807125612857405	0.13912174931878046	0.2830875065614312	non-significant
ENSG00000110002	VWA5A	0.8311628336952499	0.13913133428922309	0.2830875065614312	non-significant
ENSG00000117228	GBP1	-0.6853980248321143	0.13912174931878046	0.2830875065614312	non-significant
ENSG00000120057	SFRP5	-0.48546923470897746	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000125872	LRRN4	-0.870857822960634	0.13913133428922309	0.2830875065614312	non-significant
ENSG00000127507	EMR2	-0.8434412983911198	0.1391299650192921	0.2830875065614312	non-significant
ENSG00000131899	LLGL1	-0.9126297040651051	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000132801	ZSWIM3	-0.8328464810555606	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000133019	CHRM3	-0.9246597780121618	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000134202	GSTM3	-0.9750642740900209	0.13913133428922309	0.2830875065614312	non-significant
ENSG00000134352	IL6ST	-0.9259481213771791	0.1391255833296165	0.2830875065614312	non-significant
ENSG00000134954	ETS1	-0.6953641839434389	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000135317	SNX14	-0.8310250354403497	0.1391266787557349	0.2830875065614312	non-significant
ENSG00000142207	URB1	-0.64206176786289	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000143252	SDHC	-0.9745667931785525	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000146476	C6orf211	-1.0268517471046743	0.1391299650192921	0.2830875065614312	non-significant
ENSG00000153406	NMRAL1	-0.7961287518835528	0.1391255833296165	0.2830875065614312	non-significant
ENSG00000159352	PSMD4	-0.8104116635851513	0.1391299650192921	0.2830875065614312	non-significant
ENSG00000167986	DDB1	-0.9594710819262826	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000170473	WIBG	-1.0603980728411506	0.13913051272772692	0.2830875065614312	non-significant
ENSG00000172260	NEGR1	-0.618528514208261	0.1391255833296165	0.2830875065614312	non-significant
ENSG00000176678	FOXL1	0.8314923155739902	0.13913133428922309	0.2830875065614312	non-significant
ENSG00000178127	NDUFV2	-0.9901315733395845	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000179954	SSC5D	-0.9893077979384781	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000181472	ZBTB2	-1.0088729738480042	0.1391299650192921	0.2830875065614312	non-significant
ENSG00000184584	TMEM173	-0.6733599432912776	0.1391255833296165	0.2830875065614312	non-significant
ENSG00000186377	CYP4X1	-0.9335873088365317	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000197261	C6orf141	-1.0467750505695614	0.1391299650192921	0.2830875065614312	non-significant
ENSG00000206043	C18orf63	-0.8832733663134471	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000213619	NDUFS3	-0.8675341717074726	0.1391299650192921	0.2830875065614312	non-significant
ENSG00000241370	RPP21	-0.855127633255499	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000257727	CNPY2	-0.9718539356989646	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000278023	NA	-0.7234222670068615	0.13912750032370513	0.2830875065614312	non-significant
ENSG00000039523	FAM65A	-0.9874216024476519	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000079462	PAFAH1B3	-0.9411285257978345	0.14163569740316256	0.28581595120637743	non-significant
ENSG00000082213	C5orf22	-0.9989437246652936	0.14163459383812066	0.28581595120637743	non-significant
ENSG00000085063	CD59	-1.0259327427415077	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000088970	PLK1S1	0.7112775700149293	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000092020	PPP2R3C	-0.9738694195546478	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000092068	SLC7A8	-0.985125851160893	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000093134	VNN3	-0.8097218398089315	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000103512	NOMO1	-1.0088642546042008	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000103995	CEP152	-1.027218080081433	0.14163376616265375	0.28581595120637743	non-significant
ENSG00000105698	USF2	-0.9315932403933989	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000106069	CHN2	-0.9998071769197796	0.14163293848574193	0.28581595120637743	non-significant
ENSG00000108947	EFNB3	-0.20584558275004095	0.14163597329402158	0.28581595120637743	non-significant
ENSG00000113196	HAND1	-0.84740178659714	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000115129	TP53I3	-1.0039184123948952	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000115468	EFHD1	-0.866106017205889	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000117868	ESYT2	0.821090650012026	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000119986	AVPI1	-0.7637291327051338	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000121060	TRIM25	0.733073548038212	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000124479	NDP	0.5879324820598073	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000125826	RBCK1	0.7720945837501912	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000125965	GDF5	-0.9640159428248978	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000129158	SERGEF	0.5076473226285455	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000129534	MIS18BP1	-0.772330956143128	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000130589	HELZ2	-0.8494233980865057	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000132465	IGJ	0.7723440835202924	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000132535	DLG4	0.6254727610111014	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000135272	MDFIC	-0.5861669257138856	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000135372	NAT10	-0.8047941343215869	0.1416321108073852	0.28581595120637743	non-significant
ENSG00000135436	FAM186B	0.6618472208181628	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000135697	BCMO1	-0.7977884279302613	0.1416321108073852	0.28581595120637743	non-significant
ENSG00000138172	CALHM2	-0.9841440616342947	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000139192	TAPBPL	0.5353484004406942	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000139572	GPR84	-0.9875551691601484	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000143971	ETAA1	0.7229878653476196	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000146386	ABRACL	-0.7018251227451328	0.14163376616265375	0.28581595120637743	non-significant
ENSG00000147955	SIGMAR1	-0.7009918411622306	0.14163459383812066	0.28581595120637743	non-significant
ENSG00000150667	FSIP1	0.4201485768244068	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000151067	CACNA1C	0.6052514308760293	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000152700	SAR1B	0.8820483576559919	0.14163376616265375	0.28581595120637743	non-significant
ENSG00000152779	SLC16A12	-0.804667585678987	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000152936	IFLTD1	0.6921938431829803	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000156253	RWDD2B	-0.9502265014410888	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000159961	OR3A3	1.2934840197782909	0.14163569740316256	0.28581595120637743	non-significant
ENSG00000160602	NEK8	-0.9364385276720347	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000162746	FCRLB	0.8769889722961222	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000162944	RFTN2	-0.6408434088008378	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000163960	UBXN7	-0.9833992011651075	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000164221	CCDC112	-0.937448738488464	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000164266	SPINK1	0.7071470716494858	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000166391	MOGAT2	-0.5939672661203049	0.14163376616265375	0.28581595120637743	non-significant
ENSG00000169676	DRD5	0.8500701637481746	0.14163376616265375	0.28581595120637743	non-significant
ENSG00000169813	HNRNPF	0.9810868311004123	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000170209	ANKK1	-0.9221782495393629	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000171723	GPHN	1.132992051527364	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000172354	GNB2	-0.9241316373953693	0.14162797239392924	0.28581595120637743	non-significant
ENSG00000172466	ZNF24	-0.8232325551105959	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000174996	KLC2	0.6152799120922318	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000177511	ST8SIA3	-0.9492827886398673	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000179071	CCDC89	0.9055919350963004	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000183569	SERHL2	0.47066478276774654	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000184185	KCNJ12	-0.9285768267433597	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000187091	PLCD1	-0.9268421418150645	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000188263	IL17REL	-0.983729809309311	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000188582	PAQR9	1.146794090512674	0.14163376616265375	0.28581595120637743	non-significant
ENSG00000188760	TMEM198	-0.5945873172086593	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000196345	ZKSCAN7	0.7597363499858307	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000196371	FUT4	-0.615258155895299	0.14163073134024662	0.28581595120637743	non-significant
ENSG00000197410	DCHS2	-0.9069828815766128	0.1416321108073852	0.28581595120637743	non-significant
ENSG00000205442	IZUMO3	0.6286236403536828	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000235376	RPEL1	-0.92127793991216	0.14163376616265375	0.28581595120637743	non-significant
ENSG00000250312	ZNF718	0.9340577409049311	0.14163569740316256	0.28581595120637743	non-significant
ENSG00000253831	ETV3L	0.561696521060225	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000254122	PCDHGB7	-0.9616785277558305	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000258947	TUBB3	-0.4013360927713657	0.14163569740316256	0.28581595120637743	non-significant
ENSG00000259823	XX-CR54.3	-0.9754477436035925	0.14163652507525812	0.28581595120637743	non-significant
ENSG00000018510	AGPS	-0.786500216020032	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000065665	SEC61A2	-1.040087221112014	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000101384	JAG1	-0.8882404413025308	0.14417094483241438	0.28962420731261707	non-significant
ENSG00000103569	AQP9	-0.46214470541595376	0.14417427974513305	0.28962420731261707	non-significant
ENSG00000109381	ELF2	-0.8789246180965313	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000111206	FOXM1	-0.85355610353925	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000112782	CLIC5	0.9321597984220279	0.14417427974513305	0.28962420731261707	non-significant
ENSG00000113966	ARL6	-0.7842290496526795	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000115216	NRBP1	-0.9385451463277282	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000115665	SLC5A7	-1.0247715865758642	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000119547	ONECUT2	1.1509542134279056	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000121104	FAM117A	0.8356207549154363	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000124782	RREB1	-0.9280929602833295	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000125967	NECAB3	-1.0028099322639186	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000131067	GGT7	-0.6870690102968428	0.14417427974513305	0.28962420731261707	non-significant
ENSG00000141946	ZIM3	1.1034888058723955	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000144821	MYH15	-1.0752221618783468	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000144827	ABHD10	0.8406603973960176	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000146221	TCTE1	-0.9606660083265536	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000146250	PRSS35	1.239084807869512	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000146463	ZMYM4	-0.8235176756085721	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000149926	FAM57B	-0.6235870733421566	0.14417483556158192	0.28962420731261707	non-significant
ENSG00000151332	MBIP	-1.0874596167698853	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000155849	ELMO1	-0.35753544474402343	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000156885	COX6A2	-0.8903766588961021	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000156931	VPS8	-0.9854088532649793	0.14417427974513305	0.28962420731261707	non-significant
ENSG00000159516	SPRR2G	-0.8615431085196643	0.14416899945555886	0.28962420731261707	non-significant
ENSG00000161091	MFSD12	-0.7421960902143205	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000162302	RPS6KA4	-0.8969487637448132	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000162729	IGSF8	-0.7955152960144704	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000168928	CTRB2	-0.8874731812743649	0.14417427974513305	0.28962420731261707	non-significant
ENSG00000169902	TPST1	-0.7303300897975303	0.14416594241825664	0.28962420731261707	non-significant
ENSG00000175619	OR4B1	-0.5303410904019185	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000176495	OR5AN1	-0.9766473330856477	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000178222	RNF212	0.7702830229655712	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000179600	GPHB5	-0.7209069838492715	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000182141	ZNF708	-0.9234654570024011	0.14417427974513305	0.28962420731261707	non-significant
ENSG00000183463	URAD	0.9099256042645173	0.14417427974513305	0.28962420731261707	non-significant
ENSG00000184557	SOCS3	-0.7861235539310453	0.14416899945555886	0.28962420731261707	non-significant
ENSG00000197006	METTL9	-0.9400893351030097	0.14416983318949872	0.28962420731261707	non-significant
ENSG00000203668	CHML	-0.8826800557398166	0.1441717785628481	0.28962420731261707	non-significant
ENSG00000257093	KIAA1147	-1.0189697302856404	0.14417566928500306	0.28962420731261707	non-significant
ENSG00000003987	MTMR7	1.2062678376953597	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000011295	TTC19	-0.9492803659780512	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000048649	RSF1	-0.7148746054611259	0.14674340900957256	0.29271582903069654	non-significant
ENSG00000059915	PSD	-0.9710838601739765	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000069020	MAST4	-0.9813269301962596	0.1467473276989894	0.29271582903069654	non-significant
ENSG00000088305	DNMT3B	-1.0117596733125604	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000089692	LAG3	-0.9145295372481855	0.14674564826482994	0.29271582903069654	non-significant
ENSG00000100234	TIMP3	0.8567995855077497	0.1467473276989894	0.29271582903069654	non-significant
ENSG00000101347	SAMHD1	1.5567262249414422	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000102125	TAZ	0.9804593524747734	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000102710	SUPT20H	0.6667238389603409	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000103363	TCEB2	0.40287245827422635	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000104043	ATP8B4	0.5389438752610911	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000104522	TSTA3	-0.919885289557569	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000104983	CCDC61	0.7531189978481665	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000107249	GLIS3	0.671714621934622	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000108100	CCNY	-1.032336582035782	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000108669	CYTH1	-0.9250845997773574	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000109321	AREG	-0.8278832249290365	0.14674564826482994	0.29271582903069654	non-significant
ENSG00000110046	ATG2A	-0.6944806368473075	0.14674424873159475	0.29271582903069654	non-significant
ENSG00000110777	POU2AF1	1.1419209500607734	0.1467473276989894	0.29271582903069654	non-significant
ENSG00000112419	PHACTR2	-0.9953484313995177	0.1467473276989894	0.29271582903069654	non-significant
ENSG00000117281	CD160	0.49531964321330885	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000118690	ARMC2	0.45467445188419486	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000120549	KIAA1217	0.866068862702191	0.14674928703095147	0.29271582903069654	non-significant
ENSG00000121774	KHDRBS1	1.003686018456099	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000122481	RWDD3	-0.9854552664020693	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000122873	CISD1	0.4183413236335832	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000123737	EXOSC9	-0.6408129186161742	0.1467473276989894	0.29271582903069654	non-significant
ENSG00000124120	TTPAL	-0.4071104746909574	0.14674564826482994	0.29271582903069654	non-significant
ENSG00000124313	IQSEC2	-0.7548660268223347	0.14674424873159475	0.29271582903069654	non-significant
ENSG00000128833	MYO5C	-0.8874002204218601	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000132570	PCBD2	-0.9266857617779177	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000134183	GNAT2	0.7218094534439844	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000139438	FAM222A	0.912990778170443	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000139974	SLC38A6	-0.7004900414677598	0.14674564826482994	0.29271582903069654	non-significant
ENSG00000140939	NOL3	0.5498817307781868	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000141376	BCAS3	0.6975448508041758	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000141665	FBXO15	0.4979669562483133	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000141977	CIB3	0.49957685014730596	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000145362	ANK2	-1.0551469693585491	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000145912	NHP2	-0.9061867311361134	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000148604	RGR	-0.8380626623866796	0.14674956693482377	0.29271582903069654	non-significant
ENSG00000155189	AGPAT5	0.6941089750095051	0.14674928703095147	0.29271582903069654	non-significant
ENSG00000156103	MMP16	0.8296668817944882	0.1467473276989894	0.29271582903069654	non-significant
ENSG00000157214	STEAP2	-0.9268979538709349	0.14674564826482994	0.29271582903069654	non-significant
ENSG00000162975	KCNF1	0.8282996404475746	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000165168	CYBB	0.5957690535138973	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000166575	TMEM135	-0.7762972488896631	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000168310	IRF2	-0.8732471756970922	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000173065	FAM222B	-1.0622854102778199	0.14674928703095147	0.29271582903069654	non-significant
ENSG00000176771	NCKAP5	1.634576711396527	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000177732	SOX12	0.6819230064101318	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000179348	GATA2	-0.7984674244159891	0.14674424873159475	0.29271582903069654	non-significant
ENSG00000181481	RNF135	-0.7774995896806512	0.14674424873159475	0.29271582903069654	non-significant
ENSG00000182187	CRYGB	-0.7083131165565358	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000182400	TRAPPC6B	-0.902362002957538	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000183060	LYSMD4	-0.9296946311570717	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000183439	TRIM61	1.4066294090338156	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000189127	ANKRD34B	1.162002702476132	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000197872	FAM49A	-1.0297153470018154	0.14674648798269002	0.29271582903069654	non-significant
ENSG00000198146	ZNF770	-0.9421563489512621	0.1467501267420482	0.29271582903069654	non-significant
ENSG00000214216	IQCJ	-0.6808242942968168	0.14674424873159475	0.29271582903069654	non-significant
ENSG00000221947	XKR9	-0.12456663913988689	0.14674424873159475	0.29271582903069654	non-significant
